z,x,y
-0.752759286915825,-5.693220477920674,13.640970797755593
2.704285838459497,34.32479161049142,-25.42321435799256
1.3919636508684308,8.096600475071495,-6.5558269361121075
0.5919509051822196,8.67154125641494,-16.387840018721597
-2.0638881573453807,-19.54870273456935,63.45614887156189
-2.0640328779827843,-20.209497828649283,65.1652130192836
-2.6514983269908035,-45.9168725019462,133.3491657507396
2.1970568746496113,21.127632133694334,-13.733082355889902
0.606690070459253,6.358448417525988,-11.270817129188897
1.2484354667762734,3.6312163917209794,-0.12162872184177353
-2.8764930342251853,-42.12632607801266,131.95945810596032
2.819459112971966,57.70715343881061,-69.26461635876089
1.99465584480253,19.37216040902381,-16.154649774741483
-1.725965335930343,-18.129358255178598,54.18322884582816
-1.9090501967573963,-19.199778303350225,58.10345354228426
-1.899572940879397,-19.84448233318687,59.98181376453025
-1.1745465422427737,0.9366491576855518,6.357068662209681
0.14853858979342682,2.570667413372158,-6.308830025294009
-0.4083298881473052,-4.750944475374715,9.962704385918599
-1.2526251588117485,4.653856048516059,-1.0328354090310725
0.6711173683342766,3.9137426358040197,-5.868310881803767
-2.163036836087749,-21.116596005129132,69.07708959208372
-1.247132108788691,-10.270180529752944,29.539457512864608
-0.8018289402378498,-0.2578322531029338,1.828185995217152
-0.26358009469778443,2.03929548994194,-5.025056190347067
1.7110557683580812,4.814228024662571,7.234387681957949
-1.8019573070498416,-4.016312697781274,27.048621462150642
0.08540663048166941,9.0013326188738,-17.46594685981238
0.5544874131722546,0.6212516299674831,-0.788790178601791
-2.721297523680014,-54.08243208913426,153.07710721445125
0.6452691114086302,5.558521289797911,-10.277833049426992
-1.9768552578762508,-19.861309118919387,63.49900491294129
-2.609690442088323,-40.24156869876218,121.16350974538561
2.6933132235199997,49.303648196788956,-56.99713825328398
2.793792198447356,56.03145448592561,-65.92422064596752
1.8503840886987666,27.906125361507463,-36.31995890428973
-1.1723173849597759,-2.3306302579428784,12.532813416034323
-2.413967315961697,-40.673360067812716,115.08687776238003
1.1053981590729416,15.1929548677702,-24.361725420711043
-0.3590850375623922,9.673829936308438,-18.204912904646918
-2.267770590931327,-10.216277506626692,50.190534837355834
-0.028938539332378888,-5.827828285961002,11.48710353046592
-2.7936688733086896,-49.53057123109703,144.66330561931292
2.4559224124726926,25.50123672099665,-14.146480806251635
-1.4473201103998985,-6.086571028858192,23.063220440188736
0.9751337061238918,2.490680810262335,-0.8901906828583547
-1.1297335434635343,6.26772108733163,-4.353137718187317
0.12040812706686488,-3.282974056667612,5.207990424822473
0.2802616760596779,-8.250285992133303,17.572925932837677
-1.8908732668468378,-21.021465272936204,63.38718139312341
2.817507766587351,42.3323223135224,-38.189194244925375
1.6507969401666873,19.456261853803984,-25.37503395364294
2.6369936493851345,33.194395413002894,-25.68569608889245
2.3689641025658927,34.86684785803489,-36.960120147061396
0.5873998728665111,-9.299320028485479,20.83608945413689
2.531245410138701,39.10835742648505,-39.18504771864055
-2.4690449876884832,-26.65036693538721,88.19284559900841
-1.8241028254851288,-14.447282279081852,48.65985302980887
-2.7286362665367716,-52.998752272574436,150.4356419515206
-1.048018015420414,-4.633438884386375,15.930341035057653
-0.6679362618631082,-1.4916921846864495,5.15890738097842
-1.3719058093566245,-5.4441333042808235,19.23852221607861
1.972425054911576,14.063408899346204,-5.939476647762564
-0.8594800398384645,0.7071575040123523,0.8622130503427521
-1.3143929418757154,-23.711094831905953,56.58535672481002
0.25617649894949057,-1.9771539352631846,4.328070498344373
-2.154454650151424,-28.393562890321455,83.94232565387244
1.813181884524238,22.16164365663446,-24.449425168670288
-2.552696137921375,-39.79035437604594,118.02000810815764
2.9213216196031038,51.19240508639703,-53.47841608149996
1.633468615779945,8.707353433565336,-4.926235561275108
-1.8077059107949656,-15.045482811585652,48.84657834438923
-2.9668672972583856,-60.60552721818149,172.8109373272595
1.8927685707290047,16.765523686738316,-14.0125559388214
1.2411440630857022,5.662241861653328,-4.782479460960721
1.3740430082459234,14.48750743635435,-19.38179295512437
1.6276220801156747,11.400352705234951,-8.100275081254223
-2.555732089595458,-40.582634295026736,120.02174549648767
-0.8492056287343646,10.247193024488123,-16.9788537681635
-2.3047856428492217,-38.94266532589993,110.36561905587598
2.178620555253561,17.105960121296,-7.769199155997389
0.7397887609653475,8.730658422817946,-14.296533488474594
-1.0146118508841049,-8.204652302280232,21.633226595416005
-2.6186498982838584,-44.67925368108114,130.19714022497323
-1.1341060697060268,-10.006623168306778,26.29391093741232
-1.0489000678395177,-6.013482616280303,18.699793720333666
1.3776370700283849,19.953330304116054,-29.22413246958851
0.8253448281312785,9.413245266652543,-16.41877100628454
2.3232764554579592,38.223467104616134,-45.07327730723366
-0.16671044902830445,-8.006760240077382,14.940718864108977
-2.28243452437019,-36.53494489031604,103.81611227949173
1.2794687233379705,-8.006982281579408,23.656429097784883
1.5647102917013846,8.499663621824077,-3.3387691640264565
0.3676631854169772,7.942607312304407,-15.67885006449373
1.6258030797273655,17.573849667274864,-20.255262103050775
-0.03722642181365554,-0.4408620203869411,1.2369801240491671
0.13639697629196412,1.2804643221272543,-2.675281059333912
-0.434753889848702,-4.601921411896689,9.330427695484095
-2.8474852395354286,-52.489703681893225,152.84512959751694
-2.3526514380401733,-27.50638919872175,87.51825668240048
-2.8114248858795943,-61.573217867104816,169.97439467203498
0.8184624675826822,6.349818132627433,-11.506009395870278
-1.11386411354204,0.48908948099067295,5.164454322870074
0.051424146988216624,-1.3360573163754568,0.20354222191828142
2.445398843556558,41.78725056768082,-47.41636716349566
-1.5042466251067503,6.567694894984978,-0.6196918551025934
-0.5377024617862216,-1.550089449094417,3.64158157297499
1.533306831258292,15.169463018403984,-16.335949672074666
-1.6272110070502652,-16.927085101072752,49.16338896838861
-2.538120541027242,-38.228283362397974,112.98026749512326
-1.2614912825173918,-4.03781827790103,16.552892728478934
-2.0326722764759735,-20.72597690888176,64.90732634586124
2.578185914055439,36.8910090651379,-36.64429537427858
1.8487222773865017,20.42136754365542,-22.026366967117248
0.8004225390625406,13.200066656632924,-23.739616189046366
2.2287635411263063,32.52036694444017,-36.351363286848944
1.822032461394687,24.335595595570044,-31.23460887256151
-1.880579646683785,-19.365450769921985,60.1020459680193
2.355353990939866,38.69902238568865,-45.21399329445061
0.23605345149390455,3.410073762033202,-7.44826705563273
1.844640930984375,13.381978412562944,-6.94711420120864
2.376547799540959,36.88615566403526,-41.672510920956334
-1.0919791501688167,-10.830309633957999,28.27148602746916
-2.3396884528339394,-35.43192092452058,102.34161954096982
-1.63238902474835,-11.460831475640424,37.01324097934687
-0.4373532682424619,1.3040938225456769,-1.8870728642817776
1.9080885955349585,13.48281688313424,-4.629147377003249
2.1643834995380606,34.095416254122455,-40.358667536323345
-2.958287216812856,-56.221507744753644,164.87477259759785
0.06448381546539439,-3.034382898908019,4.573084165995589
-0.49553398110732605,-9.955471351499874,18.786646532423745
-1.6673531371756185,-14.142192033488485,45.45492049337307
-2.2808077959979034,-32.24799407917814,96.76300826146992
-0.9743089715782323,-3.0938642618895784,12.426203130135834
2.657458223475115,44.32806221839346,-47.61940511867359
-1.0607824078754686,-16.614398963338495,37.825719489096606
0.11274373046019637,-0.9889842337675201,-0.01144733773603801
1.2181137533710675,6.435503687406899,-6.651933245517348
-0.8182223857242361,1.2517190629704311,0.4061104906506563
2.8306924963257636,50.66653838769433,-52.65047876477631
2.7746837696526674,62.11995873624677,-79.18835997492216
-1.489306225047815,-21.54442278279179,55.699366657728895
-0.016508964645687296,8.817469093976978,-17.257705948167715
-1.194730141099382,-7.340772329134976,21.84173000674565
-1.2909570337351943,-2.0183025571008226,15.071556948623469
-2.7786783158728032,-49.76587215443687,146.85015781498151
0.6573860038793811,10.377678310391211,-19.293529810883896
0.016074139373168705,-1.275941062790791,0.9758981293018975
-2.6911274925000637,-52.64429544011486,148.4388320119581
-1.3281212145803314,0.8533002262415676,7.529310368708016
2.4495953157999217,37.06557977791728,-40.28461150576838
-1.5626286559981655,-9.989814422030049,34.911717396862876
-2.1306307674526614,-17.327750276474678,62.109472743521934
-0.06328343833462213,-5.382088641784013,9.943717648736298
2.913902724663604,62.79755359285249,-76.9129974066213
-1.5476683709309975,-14.596563752584165,41.335265572232196
1.0328132844352709,5.5088343567540825,-5.510219742053182
1.569717691972306,13.878438452586362,-14.472666144732576
-1.574174736045602,-20.52554753933566,54.578158744155154
1.3692980916711575,5.569677596735794,0.13247154471405764
-0.7933012036844804,5.7280423278928785,-7.946944539759727
0.7938349835614771,9.699160386089343,-15.239134204924769
0.801178264565368,4.0562285328107475,-6.2517606193269035
0.21464810444855065,3.122464375845983,-7.311677467918543
-2.45826137967355,-37.85102717026057,111.7193301007483
